name,market_open,lat,lng,toilet,garage
성정시장,매일,36.81267105,127.1392027,Y,Y
일동전통시장,매일,37.95978103,127.3194792,Y,Y
운천전통시장,4일+9일,38.0899666,127.2722253,Y,Y
통복시장,5일+10일,36.99782533,127.0850763,Y,Y
송탄시장,4일+9일,37.08146214,127.0567273,Y,Y
안중시장,1일+6일,36.98766055,126.9276616,Y,Y
평택국제중앙시장,매일,37.07987834,127.0521939,Y,Y
서정리시장,2일+7일,37.05742213,127.0555064,Y,Y
봉일천시장,2일+7일,37.74353235,126.8078457,Y,Y
전주신중앙시장(신중앙시장),매일,35.8241473,127.1434872,Y,Y
모래내시장(전주),매일,35.833574,127.1438694,Y,Y
금촌명동로시장,매일,37.76330134,126.773362,Y,Y
금촌문화로시장,매일,37.76225007,126.7748519,Y,Y
석바위시장,매일,37.46015327,126.6927408,Y,Y
용현시장,매일,37.45756673,126.6503669,Y,Y
장호원전통시장,4일+9일,37.11809055,127.631251,Y,Y
사기막골도자기시장,매일,37.29483104,127.4119796,Y,Y
관고전통시장,2일+7일,37.2808079,127.4403637,Y,Y
의정부제일시장,매일,37.74011951,127.0500672,Y,Y
의정부청과야채시장,매일,,,Y,Y
의정부시장,매일,37.73944331,127.0511786,Y,Y
의왕도깨비시장,매일,37.3194783,126.9507208,Y,Y
신정상가시장,매일,35.54197244,129.3090699,Y,N
죽전로데오상점가시장,매일,37.32876491,127.1080484,Y,Y
오색시장,3일+8일,37.15133204,127.0709405,Y,Y
전곡전통시장,매일,38.02715221,127.0681662,Y,Y
여주한글시장(여주중앙로상점가),5일+10일,37.29755162,127.6342927,Y,Y
용문천년시장,5일+10일,37.48396864,127.5947554,Y,Y
상계중앙시장,매일,37.65994072,127.0698633,Y,Y
양수리전통시장(양평양수리시장),1일+6일,37.54506648,127.3197944,Y,Y
기장시장,매일,35.24369155,129.2148692,Y,Y
중부농수산물시장,매일,37.39590837,126.9256223,Y,Y
안양중앙인정시장,매일,37.39648106,126.9195685,Y,Y
육동시장,매일,37.39058613,126.9302236,N,N
석수시장,매일,37.4128602,126.9079728,Y,Y
왜관시장,1일+6일,35.9951519,128.39825,Y,Y
중앙시장,매일,37.39757136,126.919669,Y,Y
안양남부시장,매일,37.39593498,126.924956,Y,Y
안양호계종합시장,매일,37.37338078,126.9582499,Y,Y
안양관양시장,매일,37.4052233,126.9593052,Y,N
죽산시장,5일+10일,37.07598943,127.4233876,Y,Y
일죽시장,매일,37.09336892,127.4784203,Y,Y
중앙시장,2일+7일,37.00656227,127.2687966,Y,Y
안성맞춤시장,매일,37.00663081,127.2703585,Y,Y
안산 다농마트 전통시장,매일,37.32836033,126.8442469,Y,Y
안산패션타운전통시장,매일,37.30497907,126.8446674,Y,Y
월드프라자,매일,37.30056356,126.8664563,Y,Y
신안프라자전통시장,매일,37.29647214,126.8658207,Y,Y
황금시장,5일+10일,36.11666261,128.1252827,Y,Y
스타프라자전통시장,매일,37.32081031,126.8447251,Y,Y
제주시서문공설시장,매일,33.51134646,126.5179035,Y,Y
연풍전통시장,2일+7일,36.76472468,127.9951005,Y,Y
목도재래시장,4일+9일,36.87204755,127.8530473,Y,Y
전주남부시장,매일,35.81278651,127.1475386,Y,Y
홍성전통시장,1일+6일,36.60214738,126.6680243,Y,Y
홍성상설시장,매일,36.59973826,126.6637095,Y,Y
광천문화시장,4일+9일,36.50232616,126.6250081,Y,N
광천전통시장,4일+9일,36.4998307,126.6252434,Y,Y
갈산전통시장,3일+8일,36.6036997,126.5505509,Y,Y
태안서부시장,매일,36.75299449,126.2968375,Y,Y
안면도수산시장(안면도장터),매일,36.51635222,126.3460071,Y,Y
태안동부시장(태안특산물전통시장),3일+8일,36.78114144,126.4582001,Y,Y
정산시장,5일+10일,36.41059786,126.9480121,Y,Y
청양전통시장,2일+7일,36.45048364,126.8018476,Y,Y
북부시장,4일+9일,35.94821919,126.9565852,Y,Y
봉동시장,5일+10일,35.93871982,127.1670778,Y,Y
병천시장,1일+6일,36.76242111,127.2981701,Y,Y
천안중앙시장(구 남산중앙시장),매일,36.80032317,127.1484498,Y,Y
천안역전시장,매일,36.81006288,127.1498779,Y,Y
삽교시장,2일+5일,36.68742244,126.7410344,Y,Y
예산시장,5일+10일,36.67723471,126.8494508,Y,Y
예산상설시장,5일+10일,36.67723471,126.8494508,Y,Y
역전시장,3일+8일,36.68704166,126.829854,Y,Y
덕산시장,4일+9일,36.70498477,126.6681533,Y,Y
광시시장,3일+8일,36.54911162,126.7744446,Y,Y
안산시시민시장,5일+10일,37.32536495,126.8050908,Y,Y
안강공설시장,4일+9일,35.99030205,129.2217127,Y,Y
궁평항해오름수산시장,매일,37.11602674,126.6812763,Y,Y
오이도전통수산시장,매일,37.34588337,126.6882074,Y,Y
정왕시장,매일,37.34580179,126.748564,Y,Y
시흥삼미시장,매일,37.44040657,126.7838201,Y,Y
도일시장,3일+8일,37.33934833,126.7839859,Y,Y
팔달문시장,매일,37.27685014,127.0178829,Y,Y
역전시장,매일,37.26630163,127.0023389,Y,Y
남문패션1번가시장,매일,37.27562469,127.0181081,N,N
못골종합시장,매일,37.27618303,127.0200138,Y,Y
남문로데오시장,매일,37.27463391,127.0155146,Y,Y
구천동공구상가시장,매일,37.27211975,127.0173519,Y,Y
매산시장,매일,37.26457025,127.0033483,N,N
미나리광시장,매일,37.27727335,127.0196307,Y,Y
화서시장,매일,37.27858147,127.0020973,Y,Y
지동시장,매일,37.27788606,127.0196309,Y,Y
영동시장,매일,37.27681569,127.0186497,Y,Y
시민상가시장,매일,37.27667892,127.0179844,Y,N
북수원시장,매일,37.30704501,126.992183,N,Y
조원시장,매일,37.30078207,127.0153395,Y,N
반딧불이연무시장,매일,37.29395937,127.0259733,Y,Y
장안문거북시장,매일,37.29315046,127.0139733,Y,Y
정자시장,매일,37.29069027,127.0008813,Y,Y
구매탄시장,매일,37.27260017,127.0419199,Y,Y
권선종합시장,매일,37.25609894,127.0245738,Y,Y
모란가축시장,매일,37.4303345,127.1288817,N,Y
은행시장,매일,37.45758204,127.164475,Y,Y
모란종합시장,4일+9일,37.4303345,127.1288817,Y,Y
용인중앙시장,5일+10일,37.23671682,127.2078548,Y,Y
금광시장,매일,37.45003783,127.159904,Y,Y
모란전통기름시장,매일,37.4309121,127.1280127,Y,Y
시화공구상가,매일,37.33771151,126.7247015,Y,Y
상대원시장,매일,37.43597453,127.158778,Y,Y
하대원공설시장,매일,37.42740887,127.1422648,Y,Y
현대시장,매일,37.4417019,127.1319748,Y,Y
중앙공설시장,매일,37.44139541,127.1321099,Y,Y
코코프라자시장,매일,37.38586536,127.1240404,Y,Y
현대시장(분당),매일,37.37970477,127.1301725,Y,Y
정선아리랑시장,2일+7일,37.3803854,128.6652325,Y,Y
금호행복시장(금호시장),매일,37.37665581,127.1162348,Y,Y
미금현대벤처빌시장,매일,37.34928693,127.1117684,Y,Y
범한프라자시장,매일,37.37163004,127.1394386,Y,Y
미래그린시장,매일,37.37341572,127.1380307,Y,Y
미래타운제2종합시장,매일,37.37225503,127.1388863,Y,Y
분당우성시장,매일,37.37818238,127.1323819,Y,Y
동신종합시장,매일,37.37062115,127.1229653,Y,Y
현대프라자시장,매일,37.3699897,127.1236643,Y,Y
분당종합시장,매일,37.36718424,127.1267528,Y,Y
코끼리시장,매일,37.37314665,127.1204067,Y,Y
돌고래시장,매일,37.37153075,127.1221765,Y,Y
제천고추시장,매일,37.15643952,128.1750444,Y,Y
제천역전한마음시장,3일+8일,37.1289856,128.2064541,Y,Y
제천약초시장,매일,37.12788708,128.219591,Y,Y
동문전통시장,매일,37.13850912,128.2135267,N,Y
내토전통시장,매일,37.1373583,128.2124054,Y,Y
음성시장,2일+7일,36.93816952,127.6921309,Y,Y
단양구경시장(단양인정시장),1일+6일,36.9824892,128.3699866,Y,Y
박달재전통시장,1일+6일,37.13820858,128.02257,Y,Y
청천전통시장,5일+10일,36.65914155,127.7378523,Y,Y
성환이화시장,1일+6일,36.91925493,127.1298906,Y,Y
삼성시장,1일+6일,37.01800836,127.4991966,Y,Y
대소시장,3일+8일,36.96654372,127.4850145,Y,Y
무극시장,5일+10일,36.99267414,127.5960077,Y,Y
감곡시장,3일+8일,37.11822831,127.6391733,Y,Y
옥천공설시장,매일,36.30251559,127.5679118,Y,Y
옥천상가,매일,36.302388,127.5682115,Y,Y
영동전통시장,4일+9일,36.17521123,127.7756379,Y,Y
영동중앙시장,4일+9일,36.17467013,127.7756992,Y,Y
회인재래시장,4일+9일,36.49052262,127.5978628,Y,N
삼승원남시장(원남재래시장),3일+8일,36.39692314,127.7331366,Y,Y
보은전통시장,1일+6일,36.48430017,127.7201103,Y,Y
결초보은시장(구 보은종합시장),1일+6일,36.48291338,127.7193275,Y,Y
마로관기시장(관기재래시장),4일+9일,36.43524115,127.8175958,Y,Y
매포전통시장(매포재래시장),4일+9일,37.03422177,128.2990703,Y,Y
당진전통시장,5일+10일,36.88993159,126.6296051,Y,Y
괴산전통시장,3일+8일,36.81122141,127.795017,Y,Y
무주시장(반딧불장터),1일+6일,36.00464857,127.6535343,Y,Y
여수서시장주변시장,4일+9일,34.74075239,127.7283238,Y,Y
부천제일시장,매일,37.52795693,126.8097237,N,Y
부평종합시장,매일,37.49649796,126.7266075,Y,Y
원미부흥시장,매일,37.49203622,126.7898115,Y,N
영천시장,매일,37.57033385,126.961853,Y,N
오정시장,매일,37.52597863,126.7857002,N,N
고리울동굴시장,매일,37.52554379,126.8222757,N,Y
청과물시장,매일,37.48158095,126.7779919,N,N
소사종합시장,매일,37.4796637,126.7939615,Y,Y
부천한신시장,매일,37.47312039,126.7980266,Y,Y
부천자유시장,매일,37.48410744,126.7799517,Y,N
청량리수산시장,매일,37.57807246,127.0409472,Y,N
부천상동시장,매일,37.49235745,126.7642776,Y,Y
신흥시장,매일,37.51533645,126.7705849,Y,Y
화곡본동시장,매일,37.54286486,126.8441413,Y,N
문창전통시장,매일,36.31551575,127.4381793,Y,Y
세아프라자상가,매일,37.90072388,127.0505851,Y,Y
동두천큰시장,5일+10일,37.90048898,127.0520744,Y,Y
중앙시장,매일,37.90690295,127.0537505,Y,Y
동두천제일시장,매일,37.90517383,127.0522256,Y,Y
남양주장현 전통시장,2일+7일,37.71761125,127.1808928,Y,N
양곡오라니장터시장,매일,37.65616267,126.6237015,Y,Y
양곡시장,매일,37.65446014,126.6238008,Y,N
통진시장,매일,37.69129373,126.5997032,N,N
단촌정기시장,5일+10일,36.42254768,128.6739013,Y,N
하남수산물전통시장,매일,37.54878774,127.1847843,Y,Y
구리전통시장,매일,37.59953937,127.1399081,Y,Y
신장전통시장,매일,37.53844526,127.2059739,Y,Y
광명전통시장,매일,37.47994501,126.8561659,Y,Y
광명새마을시장,매일,37.47365007,126.8513959,Y,Y
제일쇼핑시장,매일,37.42733209,126.9929952,Y,Y
과천새서울프라자시장,매일,37.42682749,126.9925547,Y,Y
덕이동패션1번지,매일,37.69302668,126.7557864,Y,Y
일산시장,매일,37.68562383,126.7708323,Y,Y
능곡시장,2일+7일,37.62134419,126.8207793,Y,Y
원당시장,매일,37.65628119,126.8372523,N,Y
청평여울시장,2일+7일,37.73472058,127.4158569,Y,Y
봉천제일종합시장,매일,37.48125387,126.944419,Y,Y
설악눈메골시장,1일+6일,37.67738641,127.492189,Y,Y
횡성시장,1일+6일,37.48980622,127.9868107,Y,Y
화천시장,3일+8일,38.10390585,127.7064275,Y,Y
홍천시장,매일,37.6905533,127.8862031,Y,Y
홍천중앙시장,매일,37.69108507,127.8861626,Y,N
평창올림픽시장(평창전통시장),5일+10일,37.3672356,128.3947764,Y,Y
진부전통시장,3일+8일,37.63821324,128.5579223,Y,Y
양동건어물시장,매일,35.15316871,126.9033339,Y,Y
평창대화시장,4일+9일,37.50118639,128.4546766,Y,Y
황지자유시장,매일,37.17307273,128.9929989,Y,Y
장성중앙시장,매일,37.10068146,129.0097148,Y,Y
춘천후평시장,매일,37.88078864,127.7467911,Y,Y
연원시장,4일+9일,36.98929115,127.9348022,Y,Y
연수상가,매일,36.98746934,127.9315787,N,Y
엄정내창시장,3일+8일,37.08614422,127.9163422,Y,Y
"성서중심시장(성서시장,문화의거리 통합)",매일,36.97133411,127.9323927,Y,Y
관아골상가,매일,36.97012329,127.9351179,Y,Y
무학시장,매일,36.97459102,127.9272665,Y,Y
목행시장,3일+8일,37.01395405,127.9173286,Y,Y
충주농산물종합시장(중앙청과시장),매일,37.00399789,127.9230847,Y,Y
하복대시장,매일,36.63564465,127.4274621,N,N
직지시장,매일,36.64658274,127.466327,Y,Y
복대가경시장,매일,36.6295133,127.4432597,Y,Y
가경터미널시장,매일,36.62770577,127.434909,Y,Y
오창전통시장,3일+8일,36.74173743,127.455627,Y,Y
내수전통시장,5일+10일,36.72629088,127.536012,Y,Y
청주두꺼비시장(구수곡시장),매일,36.61744097,127.4729928,Y,N
진천중앙시장,5일+10일,36.85685858,127.4423712,Y,Y
원마루시장,매일,36.60903727,127.496414,Y,N
운수대통 생거진천전통시장,5일+10일,36.85993722,127.4501613,Y,Y
사직시장,매일,36.63614197,127.4768752,Y,Y
육거리종합시장,2일+7일,36.62794095,127.4881836,Y,Y
서문시장,매일,36.63511643,127.4853665,Y,Y
중앙시장,매일,36.63883141,127.4889294,Y,N
청주사창시장,매일,36.63361051,127.4652985,Y,Y
증평장뜰시장,1일+6일,36.78338958,127.5829564,Y,Y
제천중앙시장,매일,37.13662174,128.211302,Y,Y
충주자유시장,5일+10일,36.97393363,127.9306725,Y,Y
충주옹달샘시장,매일,36.9646875,127.9325814,Y,Y
송현시장,매일,37.476161,126.634645,Y,Y
송림공구상가,매일,37.48359521,126.6622078,Y,Y
인천산업용품유통센터,매일,37.48482619,126.6547965,Y,Y
현대시장,매일,37.47748437,126.646125,Y,Y
동부시장,매일,37.47699523,126.6452568,Y,Y
동래시장,매일,35.20380978,129.0859348,Y,Y
만수시장,매일,37.46005013,126.7317927,Y,Y
도마큰시장,매일,36.31588924,127.3812125,Y,Y
구월도매전통시장,매일,37.44366156,126.7056342,N,Y
중앙도매시장,매일,36.32955629,127.4331792,Y,Y
구월시장,매일,37.45336497,126.7202774,Y,Y
남동산업용품상가,매일,37.40695016,126.693402,Y,Y
자유도매시장,매일,36.32923615,127.4320061,Y,Y
용운시장,매일,36.32781371,127.460578,Y,Y
칠곡시장,1일+6일,35.94250975,128.5512474,Y,Y
달서시장,매일,35.83985102,128.5442655,Y,Y
강화터미널상가,매일,37.73977639,126.4904031,Y,Y
강화풍물시장,2일+7일,37.74141775,126.4928651,Y,Y
강화중앙시장(a동b동),매일,37.74685651,126.4838644,Y,Y
학성종합시장,매일,35.55441933,129.3320409,Y,N
학성새벽시장,매일,35.55664635,129.3326908,Y,Y
역전시장,매일,35.55619602,129.3284877,Y,Y
구역전시장,매일,35.55730561,129.3284205,Y,Y
구역전전통시장,매일,35.55590905,129.3279501,Y,N
신중앙시장,매일,35.55546763,129.3284115,Y,Y
태화종합시장,5일+10일,35.55419984,129.307414,Y,Y
우정전통시장,5일+10일,35.55396087,129.3107259,Y,N
인천종합어시장,매일,37.4541313,126.6071645,Y,Y
신포시장,매일,37.47146344,126.627806,Y,Y
신흥시장,매일,37.46605786,126.6366385,Y,Y
백련시장,매일,37.57700937,126.9231105,Y,Y
연수구옥련시장,매일,37.42461526,126.6468259,N,N
망원시장,매일,37.55715742,126.9059507,Y,Y
남성사계시장,매일,37.48816723,126.9815693,Y,Y
인천강남시장,매일,37.51122049,126.6719915,Y,Y
답십리현대시장,매일,37.56677553,127.058644,Y,Y
은행나무시장,매일,37.4513186,126.9093496,N,Y
조원동펭귄시장,매일,37.48314387,126.9114142,N,N
일신시장(부일종합시장),매일,37.48471821,126.7432825,Y,Y
봉천현대시장,매일,37.48643059,126.946586,Y,Y
둔촌역전통시장,매일,37.52748326,127.1351577,Y,Y
부평깡시장,매일,37.49788036,126.7265347,Y,Y
해운대시장,매일,35.16140447,129.1623121,Y,Y
우동종합상가시장,매일,35.17067916,129.1388637,Y,Y
학익시장,매일,37.44350822,126.6649646,Y,Y
인천남부종합시장,매일,37.44737486,126.6783959,Y,Y
신기시장,매일,37.44621321,126.6786492,Y,Y
신평골목시장,매일,35.09107824,128.9771235,Y,Y
토지금고시장,매일,37.45154621,126.6378049,Y,Y
개금골목시장,매일,35.15183238,129.0247972,Y,N
인천용남시장,매일,37.45189911,126.6658426,Y,Y
중앙시장,매일,37.47535505,126.6333376,N,Y
송현자유시장,매일,37.4757769,126.6328155,Y,N
중앙식료시장,매일,34.79403892,126.3817975,Y,Y
목포종합수산시장,매일,34.7877699,126.3898749,Y,Y
창평전통시장,5일+10일,35.23810491,127.0149083,Y,Y
영산포풍물시장,5일+10일,34.99199963,126.7072636,Y,Y
나주목사고을시장,4일+9일,35.03624663,126.7237639,Y,Y
다시5일시장,3일+8일,35.01574218,126.635656,Y,Y
풍납시장,매일,37.53803468,127.1176729,Y,Y
공산5일시장,1일+6일,34.94263855,126.6091667,Y,N
지리산나들이장터,매일,35.31147841,127.444496,Y,Y
구례상설시장,매일,35.20961971,127.465751,Y,Y
구례5일시장,3일+8일,35.21015279,127.4700811,Y,Y
중마시장,매일,34.93820196,127.6988477,Y,Y
옥곡5일시장,4일+9일,34.98850818,127.7002388,Y,Y
광영상설시장,매일,34.96144871,127.7203625,Y,Y
포방터시장,매일,37.5986742,126.9488953,Y,Y
옥과5일시장,4일+9일,35.2759017,127.1379523,Y,Y
석곡전통시장,5일+10일,35.1329487,127.2540916,Y,Y
곡성기차마을전통시장,3일+8일,35.27976851,127.2984376,Y,Y
동강전통시장,1일+6일,34.78037382,127.3349881,Y,Y
도화전통시장,5일+10일,34.50979056,127.3218794,Y,Y
녹동전통시장,3일+8일,34.52787689,127.13833,Y,Y
과역전통시장,5일+10일,34.67945419,127.3622537,Y,Y
고흥전통시장,4일+9일,34.60835226,127.2866005,Y,Y
병영시장,3일+8일,34.71380066,126.8155558,Y,Y
마량시장,3일+8일,34.45095924,126.8165817,Y,Y
강진읍시장,4일+9일,34.64016086,126.7743152,Y,Y
여수수산물특화시장,매일,34.73683093,127.7328973,Y,Y
해안로건어물상가시장,매일,34.73953431,127.7345263,Y,Y
중앙시장,매일,34.74059178,127.7325592,Y,Y
(주)여수수산시장,매일,34.73813576,127.7317623,Y,Y
대조시장,매일,37.60985344,126.9277428,Y,Y
지도 전통시장,3일+8일,35.0588198,126.2069832,Y,Y
괴목시장,4일+9일,35.10243423,127.4282445,Y,Y
순천시아랫장(순천아랫장),2일+7일,34.94514825,127.496084,Y,Y
주암시장,3일+8일,35.07598752,127.2352637,Y,Y
승주시장,1일+6일,35.01315903,127.387664,Y,Y
웃장,5일+10일,34.95864147,127.4850305,Y,Y
역전시장,매일,34.94374833,127.5033333,Y,Y
중앙시장,매일,34.95326194,127.4846047,Y,Y
조성5일시장,5일+10일,34.80647615,127.2452824,Y,Y
복내5일시장,4일+9일,34.89370035,127.1331421,Y,Y
보성매일시장,매일,34.76817918,127.0806162,Y,Y
녹차골보성향토시장(보성읍5일시장),2일+7일,34.76564839,127.0772384,Y,Y
벌교매일시장,매일,34.84300877,127.3459893,Y,Y
벌교전통시장,4일+9일,34.84493134,127.3450789,Y,Y
일로전통시장,1일+6일,34.84753364,126.4943339,Y,Y
용산용문시장,매일,37.53661783,126.9597883,Y,Y
동부시장,매일,34.80467356,126.3936914,Y,Y
항동시장,매일,34.78600878,126.3856159,Y,Y
청호시장,매일,34.81537749,126.4245916,Y,Y
신중앙시장,매일,34.81025124,126.3775235,Y,Y
자유시장,매일,34.79292001,126.4030678,Y,Y
정남진장흥토요시장,2일+7일,34.67727214,126.903159,Y,Y
장평시장,1일+6일,34.77539717,126.9778669,Y,Y
용산시장,1일+6일,34.61490641,126.9153133,Y,Y
대덕읍전통시장(대덕시장),5일+10일,34.49944415,126.8871414,Y,Y
천관산관광시장,3일+8일,34.56277107,126.9370717,Y,Y
황룡시장,4일+9일,35.2916867,126.7738864,Y,Y
